Data from QEB16911__1__11-36-54-213.txt Node

Date: Tue Dec 17 11:36:54 CET 2024
User: micha
Spectrometer: QEB1691
Trigger mode: 0
Integration Time (sec): 3.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
393.86	5.38
394.652	4.38
395.444	4.38
396.235	5.38
397.027	4.38
397.818	2.38
398.61	15.38
399.401	6.38
400.192	4.38
400.983	4.38
401.775	6.38
402.566	5.38
403.357	-0.62
404.148	6.38
404.939	1.38
405.729	3.38
406.52	6.38
407.311	2.38
408.102	4.38
408.892	8.38
409.683	6.38
410.473	5.38
411.263	3.38
412.054	6.38
412.844	4.38
413.634	2.38
414.424	3.38
415.214	3.38
416.004	4.38
416.794	8.38
417.584	4.38
418.374	4.38
419.163	3.38
419.953	4.38
420.743	3.38
421.532	2.38
422.322	2.38
423.111	2.38
423.9	7.38
424.69	9.38
425.479	8.38
426.268	4.38
427.057	4.38
427.846	6.38
428.635	4.38
429.424	4.38
430.212	3.38
431.001	6.38
431.79	6.38
432.578	6.38
433.367	6.38
434.155	8.38
434.944	6.38
435.732	10.38
436.52	8.38
437.308	7.38
438.097	4.38
438.885	6.38
439.673	5.38
440.46	8.38
441.248	12.38
442.036	10.38
442.824	10.38
443.611	12.38
444.399	13.38
445.186	12.38
445.974	15.38
446.761	13.38
447.549	13.38
448.336	14.38
449.123	18.38
449.91	17.38
450.697	18.38
451.484	21.38
452.271	20.38
453.058	23.38
453.844	25.38
454.631	28.38
455.418	30.38
456.204	27.38
456.991	32.38
457.777	30.38
458.564	36.38
459.35	39.38
460.136	39.38
460.922	38.38
461.708	38.38
462.494	37.38
463.28	41.38
464.066	42.38
464.852	43.38
465.638	39.38
466.423	40.38
467.209	41.38
467.994	36.38
468.78	37.38
469.565	31.38
470.35	32.38
471.136	30.38
471.921	28.38
472.706	26.38
473.491	26.38
474.276	26.38
475.061	25.38
475.846	25.38
476.631	25.38
477.415	21.38
478.2	22.38
478.984	16.38
479.769	14.38
480.553	16.38
481.338	15.38
482.122	17.38
482.906	18.38
483.69	18.38
484.474	16.38
485.258	19.38
486.042	15.38
486.826	13.38
487.61	13.38
488.394	12.38
489.177	11.38
489.961	13.38
490.744	14.38
491.528	11.38
492.311	14.38
493.094	22.38
493.878	11.38
494.661	14.38
495.444	15.38
496.227	13.38
497.01	12.38
497.793	7.38
498.576	16.38
499.358	15.38
500.141	15.38
500.924	18.38
501.706	15.38
502.489	14.38
503.271	21.38
504.053	17.38
504.836	19.38
505.618	18.38
506.4	20.38
507.182	24.38
507.964	23.38
508.746	27.38
509.528	29.38
510.309	26.38
511.091	28.38
511.873	31.38
512.654	33.38
513.436	33.38
514.217	32.38
514.998	36.38
515.78	32.38
516.561	34.38
517.342	39.38
518.123	37.38
518.904	41.38
519.685	36.38
520.466	34.38
521.246	36.38
522.027	36.38
522.808	39.38
523.588	34.38
524.369	36.38
525.149	38.38
525.929	33.38
526.71	37.38
527.49	36.38
528.27	32.38
529.05	31.38
529.83	28.38
530.61	27.38
531.39	27.38
532.169	28.38
532.949	26.38
533.729	23.38
534.508	26.38
535.288	27.38
536.067	45.38
536.846	22.38
537.626	23.38
538.405	21.38
539.184	18.38
539.963	15.38
540.742	18.38
541.521	19.38
542.299	17.38
543.078	16.38
543.857	15.38
544.635	17.38
545.414	16.38
546.192	14.38
546.971	14.38
547.749	13.38
548.527	13.38
549.305	8.38
550.084	10.38
550.862	12.38
551.64	13.38
552.417	13.38
553.195	8.38
553.973	13.38
554.751	12.38
555.528	11.38
556.306	7.38
557.083	12.38
557.86	13.38
558.638	9.38
559.415	8.38
560.192	9.38
560.969	6.38
561.746	10.38
562.523	9.38
563.3	8.38
564.076	8.38
564.853	10.38
565.63	6.38
566.406	5.38
567.183	6.38
567.959	6.38
568.736	6.38
569.512	8.38
570.288	7.38
571.064	6.38
571.84	9.38
572.616	7.38
573.392	6.38
574.168	4.38
574.943	7.38
575.719	7.38
